timestamp,version_id,semantic_version,train_loss,train_category_loss,train_attribute_loss,val_loss,val_category_loss,val_attribute_loss
2024-11-29T16:53:07.892566,v1.0.0_20241129_164457_9e810e16,1.0.0,1.0049670775269353,0.8017359819523123,0.20323109193596728,1.1729484521425688,0.9370574509868255,0.23589098797394678
2024-11-29T16:53:33.595358,v1.0.0_20241129_164457_9e810e16,1.0.0,0.9734779866628869,0.7729927117741385,0.2004852702104768,1.1726750490757136,0.9403021576312872,0.23237290061437166
2024-11-29T16:53:59.649504,v1.0.0_20241129_164457_9e810e16,1.0.0,0.9469684584196224,0.74883247426776,0.19813598501820898,1.1728609685714428,0.9394310142558354,0.23342996491835669
2024-11-29T16:54:25.836499,v1.0.0_20241129_164457_9e810e16,1.0.0,0.9247891895992811,0.7293041934107625,0.1954849994806356,1.1653926177666738,0.9341226816177368,0.23126993614893693
2024-11-29T16:54:54.313095,v1.0.0_20241129_164457_9e810e16,1.0.0,0.8978120511354402,0.7050266563892365,0.19278539284024127,1.1993312319883933,0.9657231202492347,0.23360811173915863
2024-11-29T16:55:20.682506,v1.0.0_20241129_164457_9e810e16,1.0.0,0.8802865487198497,0.689871316039285,0.19041523406671923,1.1980392531706736,0.9659332395173036,0.23210600935495818
2024-11-29T16:55:46.642118,v1.0.0_20241129_164457_9e810e16,1.0.0,0.8521411675353383,0.663559049021366,0.18858211920704954,1.1730437725782394,0.9417639305958381,0.23127984885986036
2024-11-29T16:56:13.202136,v1.0.0_20241129_164457_9e810e16,1.0.0,0.8305204787919688,0.6446160757264425,0.18590440549129664,1.1714485448140364,0.9421477653086185,0.22930077348764127
2024-11-29T16:56:39.081351,v1.0.0_20241129_164457_9e810e16,1.0.0,0.8153956809709239,0.6319337993167168,0.1834618839067082,1.1830968661950185,0.9523345866742042,0.23076226963446692
2024-11-29T16:57:05.785050,v1.0.0_20241129_164457_9e810e16,1.0.0,0.787148002968278,0.6055422283189241,0.18160577915435613,1.1823037988864458,0.9516211798271308,0.23068262350100738
2024-11-29T16:57:31.834154,v1.0.0_20241129_164457_9e810e16,1.0.0,0.7769000620342964,0.597761022836663,0.17913903815801754,1.1795289287200341,0.9473091498590432,0.2322197682582415
2024-11-29T16:57:58.119200,v1.0.0_20241129_164457_9e810e16,1.0.0,0.7508495460415996,0.5740428681290427,0.17680667999178865,1.1840385553928523,0.9528021790946906,0.23123638045329314
2024-11-29T16:58:24.212449,v1.0.0_20241129_164457_9e810e16,1.0.0,0.7385263162296872,0.5640201364145723,0.17450618016165356,1.1962961967174823,0.9661594781164939,0.2301367102907254
